exerciseId,name,nameEn,mediaStatus,tier,confidence,sourceId,sourceName,projectEquipment,sourceEquipment,primaryMuscleCompatibility,conflictSummary,recommendedAction,startImageUrl,peakImageUrl
smith-romanian-deadlift,史密斯机罗马尼亚硬拉,Smith Machine Romanian Deadlift,missing,manual-review,0.775,Smith_Machine_Stiff-Legged_Deadlift,Smith Machine Stiff-Legged Deadlift,史密斯机,machine,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Stiff-Legged_Deadlift/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Stiff-Legged_Deadlift/1.jpg
smith-shoulder-press,史密斯机肩推,Smith Machine Shoulder Press,missing,manual-review,0.714,Smith_Machine_Overhead_Shoulder_Press,Smith Machine Overhead Shoulder Press,史密斯机 / 卧推凳,machine,1.000,关键变式不一致：未注明 ≠ overhead,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Overhead_Shoulder_Press/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Overhead_Shoulder_Press/1.jpg
smith-squat,史密斯机深蹲,Smith Machine Squat,complete,already-covered,1.000,Smith_Machine_Squat,Smith Machine Squat,史密斯机,machine,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Squat/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Smith_Machine_Squat/1.jpg
spider-curl,蜘蛛弯举,Spider Curl,missing,manual-review,0.683,Zottman_Preacher_Curl,Zottman Preacher Curl,哑铃 / 卧推凳,dumbbell,1.000,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Zottman_Preacher_Curl/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Zottman_Preacher_Curl/1.jpg
squat,深蹲,Squat,missing,manual-review,0.709,Barbell_Squat,Barbell Squat,杠铃 / 深蹲架,barbell,0.500,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Barbell_Squat/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Barbell_Squat/1.jpg
squat-position-calf-raise,深蹲姿提踵,Squat-position Calf Raise,missing,unmatched,0.507,Bodyweight_Squat,Bodyweight Squat,自重,body only,0.400,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bodyweight_Squat/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bodyweight_Squat/1.jpg
stability-ball-crunch,健身球卷腹,Stability Ball Crunch,missing,manual-review,0.839,Exercise_Ball_Crunch,Exercise Ball Crunch,健身球,exercise ball,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Exercise_Ball_Crunch/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Exercise_Ball_Crunch/1.jpg
stability-ball-knee-tuck,健身球屈膝收腹,Stability Ball Knee Tuck,missing,manual-review,0.648,Exercise_Ball_Pull-In,Exercise Ball Pull-In,健身球,exercise ball,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Exercise_Ball_Pull-In/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Exercise_Ball_Pull-In/1.jpg
stability-ball-leg-curl,健身球腿弯举,Stability Ball Leg Curl,complete,already-covered,1.000,Ball_Leg_Curl,Ball Leg Curl,健身球,exercise ball,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Ball_Leg_Curl/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Ball_Leg_Curl/1.jpg
stability-ball-rollout,健身球前滚,Stability Ball Rollout,missing,unmatched,0.554,Torso_Rotation,Torso Rotation,健身球,exercise ball,1.000,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Torso_Rotation/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Torso_Rotation/1.jpg
standing-ab-wheel-rollout,健腹轮站姿滚动,Standing Ab Wheel Rollout,missing,unmatched,0.531,Standing_Cable_Lift,Standing Cable Lift,健腹轮,cable,1.000,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Cable_Lift/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Cable_Lift/1.jpg
standing-cable-crunch,站姿绳索卷腹,Standing Cable Crunch,missing,manual-review,0.599,Standing_Rope_Crunch,Standing Rope Crunch,绳索器械,cable,1.000,关键变式不一致：未注明 ≠ rope,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Rope_Crunch/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Rope_Crunch/1.jpg
standing-cable-row,站姿绳索划船,Standing Cable Row,missing,unmatched,0.479,Upright_Cable_Row,Upright Cable Row,绳索器械,cable,0.500,身体姿态不一致：standing ≠ 未注明,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Upright_Cable_Row/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Upright_Cable_Row/1.jpg
standing-calf-raise,站姿提踵,Standing Calf Raise,missing,manual-review,0.754,Standing_Dumbbell_Calf_Raise,Standing Dumbbell Calf Raise,自重 / 哑铃,dumbbell,0.400,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Dumbbell_Calf_Raise/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Standing_Dumbbell_Calf_Raise/1.jpg
step-up,哑铃登台阶,Dumbbell Step-up,missing,manual-review,0.809,Dumbbell_Step_Ups,Dumbbell Step Ups,哑铃 / 卧推凳,dumbbell,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Dumbbell_Step_Ups/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Dumbbell_Step_Ups/1.jpg
sternum-pull-up,胸触杠引体向上,Sternum Pull-up,missing,unmatched,0.508,Scapular_Pull-Up,Scapular Pull-Up,单杠,,0.500,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Scapular_Pull-Up/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Scapular_Pull-Up/1.jpg
straight-arm-pulldown,直臂下拉,Straight-arm Pulldown,complete,already-covered,1.000,Straight-Arm_Pulldown,Straight-Arm Pulldown,绳索器械,cable,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Straight-Arm_Pulldown/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Straight-Arm_Pulldown/1.jpg
straight-bar-pushdown,直杆下压,Straight-bar Pushdown,missing,unmatched,0.535,Triceps_Pushdown_-_V-Bar_Attachment,Triceps Pushdown - V-Bar Attachment,绳索器械,cable,1.000,关键变式不一致：straight ≠ 未注明,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Triceps_Pushdown_-_V-Bar_Attachment/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Triceps_Pushdown_-_V-Bar_Attachment/1.jpg
superman,超人式,Superman,complete,already-covered,1.000,Superman,Superman,自重,body only,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Superman/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Superman/1.jpg
t-bar-row,T杠划船,T-bar Row,missing,unmatched,0.597,T-Bar_Row_with_Handle,T-Bar Row with Handle,T杠,barbell,0.500,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/T-Bar_Row_with_Handle/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/T-Bar_Row_with_Handle/1.jpg
toe-touch-crunch,触足卷腹,Toe-touch Crunch,missing,manual-review,0.680,Tuck_Crunch,Tuck Crunch,自重,body only,1.000,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Tuck_Crunch/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Tuck_Crunch/1.jpg
towel-hang,毛巾悬垂,Towel Hang,missing,unmatched,0.451,Isometric_Chest_Squeezes,Isometric Chest Squeezes,单杠,body only,0.400,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Isometric_Chest_Squeezes/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Isometric_Chest_Squeezes/1.jpg
towel-row,毛巾划船,Towel Row,missing,unmatched,0.498,Sled_Row,Sled Row,自重,other,0.500,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Sled_Row/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Sled_Row/1.jpg
trx-body-saw,TRX 锯式平板支撑,TRX Body Saw,missing,unmatched,0.538,Sledgehammer_Swings,Sledgehammer Swings,TRX 悬挂带,other,1.000,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Sledgehammer_Swings/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Sledgehammer_Swings/1.jpg
trx-row,TRX 划船,TRX Row,missing,manual-review,0.642,Suspended_Row,Suspended Row,TRX 悬挂带,other,0.500,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Suspended_Row/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Suspended_Row/1.jpg
underhand-barbell-row,反握杠铃划船,Underhand Barbell Row,missing,unmatched,0.554,Bent-Arm_Barbell_Pullover,Bent-Arm Barbell Pullover,杠铃,barbell,1.000,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bent-Arm_Barbell_Pullover/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bent-Arm_Barbell_Pullover/1.jpg
underhand-seated-row,坐姿反握划船,Underhand Seated Row,missing,unmatched,0.403,Shotgun_Row,Shotgun Row,坐姿划船器,cable,1.000,身体姿态不一致：seated ≠ 未注明,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Shotgun_Row/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Shotgun_Row/1.jpg
upright-row,杠铃直立划船,Barbell Upright Row,missing,manual-review,0.843,Upright_Barbell_Row,Upright Barbell Row,杠铃,barbell,0.500,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Upright_Barbell_Row/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Upright_Barbell_Row/1.jpg
v-up,V 字两头起,V-up,missing,manual-review,0.584,Crunches,Crunches,自重,body only,1.000,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Crunches/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Crunches/1.jpg
walking-lunge,行走弓步蹲,Walking Lunge,missing,manual-review,0.773,Bodyweight_Walking_Lunge,Bodyweight Walking Lunge,自重 / 哑铃,,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bodyweight_Walking_Lunge/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Bodyweight_Walking_Lunge/1.jpg
weighted-push-up,负重俯卧撑,Weighted Push-up,missing,manual-review,0.602,Suspended_Push-Up,Suspended Push-Up,自重 / 杠铃片,other,1.000,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Suspended_Push-Up/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Suspended_Push-Up/1.jpg
weighted-sit-up,负重仰卧起坐,Weighted Sit-up,missing,manual-review,0.554,Barbell_Rollout_from_Bench,Barbell Rollout from Bench,杠铃片,barbell,1.000,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Barbell_Rollout_from_Bench/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Barbell_Rollout_from_Bench/1.jpg
wide-grip-lat-pulldown,宽握高位下拉,Wide-grip Lat Pulldown,missing,unmatched,0.590,Wide-Grip_Lat_Pulldown,Wide-Grip Lat Pulldown,高位下拉器,cable,1.000,器械冲突：machine ≠ cable,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Wide-Grip_Lat_Pulldown/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Wide-Grip_Lat_Pulldown/1.jpg
wide-grip-pull-up,宽握引体向上,Wide-grip Pull-up,missing,unmatched,0.481,V-Bar_Pullup,V-Bar Pullup,单杠,body only,1.000,关键变式不一致：wide ≠ 未注明,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/V-Bar_Pullup/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/V-Bar_Pullup/1.jpg
wide-grip-push-up,宽距俯卧撑,Wide-grip Push-up,missing,manual-review,0.822,Push-Up_Wide,Push-Up Wide,自重,body only,1.000,,按人工接受结果进入后续接入清单,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Push-Up_Wide/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Push-Up_Wide/1.jpg
wide-grip-seated-row,坐姿宽握划船,Wide-grip Seated Row,missing,unmatched,0.304,Seated_Cable_Rows,Seated Cable Rows,坐姿划船器 / 绳索器械,cable,0.500,关键变式不一致：wide ≠ 未注明,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Seated_Cable_Rows/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Seated_Cable_Rows/1.jpg
wrist-roller,卷绳器腕屈伸,Wrist Roller,missing,manual-review,0.750,Wrist_Roller,Wrist Roller,腕力器,other,0.400,,在 review.html 对比前三候选后再决定,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Wrist_Roller/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Wrist_Roller/1.jpg
y-raise,Y Raise,Y Raise,missing,unmatched,0.410,Dumbbell_Shrug,Dumbbell Shrug,哑铃 / 弹力带,dumbbell,0.500,,保留为独立制图或补充其他数据源,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Dumbbell_Shrug/0.jpg,https://raw.githubusercontent.com/yuhonas/free-exercise-db/b0eed061e1c832b3ed815fbaa4b45b3cdc14df49/exercises/Dumbbell_Shrug/1.jpg
